"register","field","rule","severity","reads","message"
"E110","VL_SLD_APURADO","REGRA_SLD_DEVEDOR_E110","2","VL_TOT_DEBITOS;VL_AJ_DEBITOS;VL_TOT_AJ_DEBITOS;VL_ESTORNOS_CRED;VL_TOT_CREDITOS;VL_AJ_CREDITOS;VL_TOT_AJ_CREDITOS;VL_ESTORNOS_DEB;VL_SLD_CREDOR_ANT","Saldo devedor de ICMS apurado incorretamente."
"E110","VL_SLD_CREDOR_TRANSPORTAR","REGRA_SLD_CREDOR_E110","2","VL_TOT_DEBITOS;VL_AJ_DEBITOS;VL_TOT_AJ_DEBITOS;VL_ESTORNOS_CRED;VL_TOT_CREDITOS;VL_AJ_CREDITOS;VL_TOT_AJ_CREDITOS;VL_ESTORNOS_DEB;VL_SLD_CREDOR_ANT","Saldo credor de ICMS apurado incorretamente."
"E110","VL_ICMS_RECOLHER","REGRA_ICMS_RECOLHER","2","VL_SLD_APURADO;VL_TOT_DED","O campo 'Valor total de ICMS a recolher' deve ser igual ao campo 'Valor total de saldo devedor antes das deduções' menos o campo 'Valor total de deduções', caso o resultado seja maior que zero; ou ZERO, caso contrário."
"E110","VL_TOT_DED","REGRA_VALIDA_VL_TOT_DED_E110","2","VL_SLD_APURADO","O valor informado neste campo é maior que o valor do saldo devedor apurado (VL_SLD_APURADO) do Registro E110."
"E111","COD_AJ_APUR","REGRA_UF_COD_AJ_APUR","2","",""
"E111","","REGRA_TOT_VL_AJ_ITEM_E113","6","","O valor do ajuste da operação (VL_AJ_APUR)  deve ser igual a soma dos valores do ajuste oara a operação/item (VL_AJ_ITEM) do registro E113."
"E111","VL_AJ_APUR","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"E113","","REGRA_EXISTE_COD_PART_V2","6","",""
"E113","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"E113","CHV_DOCE","REGRA_OBRIGATORIO_CHV_NFE_CTE_DOCE_V6","2","COD_MOD",""
"E113","CHV_DOCE","REGRA_PREENCHER_CHV_NFE_CTE_DOCE_V4","2","COD_MOD",""
"E113","CHV_DOCE","REGRA_VALIDA_CHV_NFE_CTE","2","",""
"E113","CHV_DOCE","REGRA_COMPARA_NUM_DOC_NFE_CTE","2","NUM_DOC",""
"E113","CHV_DOCE","REGRA_COMPARA_CODIGO_MODELO","2","","O modelo da chave do documento eletrônico não confere com o modelo do documento."
"E113","","REGRA_VALIDA_SERIE_CHAVE","2","","O campo série que compõe a chave do documento fiscal eletrônico deverá ser igual ao campo Série informado no registro.##MSG_VALIDA_SERIE_CHAVE_RESUMO"
"E113","COD_PART","REGRA_OBRIGATORIO_COD_PART_E113","2","COD_MOD","Quando o modelo de documento for igual a 59 (CF-e SAT), 63 (BP-e) ou 65 (NFC-e), deve ser apresentado conteúdo VAZIO ""||"". Quando o modelo de documento for igual a 06 (NF/CEE) ou 66 (NF3e), o seu preenchimento é facultativo. Campo de preenchimento obrigatório para os demais modelos de documento."
"E113","NUM_DOC","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"E113","DT_DOC","REGRA_DATA_VALIDA_A4E5V1","0","",""
"E113","DT_DOC","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"E116","NUM_PROC","REGRA_PREENCHE_NUM_PROC","2","IND_PROC;PROC","Se for preenchido o número do processo ou ato concessório (NUM_PROC) deverão também estar preenchidos os campos Indicador da origem do processo (IND_PROC) e Descrição resumida do processo (PROC). Caso contráiro, nenhum dos campos deverão ser preenchidos."
"E116","MES_REF","REGRA_MES_ANO_VALIDO","2","","Mês/Ano inválido. Utilizar o formato ""mmaaaa""."
"E116","COD_OR","REGRA_COD_OR_E116_E250","2","",""
"E116","DT_VCTO","REGRA_DATA_VALIDA_A4E5V1","0","",""
"E116","DT_VCTO","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"E116","MES_REF","REGRA_VALIDA_MES_REF","1","","Atenção: Informado mês de referência inferior a janeiro de 2000."
"E116","MES_REF","REGRA_MES_REF_MENOR_DT_INI_0000","1","",""
"E200","","REGRA_DUPLICIDADE_NO_REGISTRO_E100_CAMPOS_UF_INTERVALO_DATA_A9E1V1","6","",""
"E200","","REGRA_ABRANGER_PERIODO_ICMS_ST","6","","Os períodos informados no registro E200 deverão abranger todo o período da escrituração, para cada UF informada, não sendo permitidos intervalos."
"E200","DT_INI","REGRA_DATA_ENTRE_DT_INI_DT_FIN_0000_DT_INI","2","",""
"E200","DT_FIN","REGRA_DATA_ENTRE_DT_INI_DT_FIN_0000_DT_FIN","2","",""
"E200","DT_INI","REGRA_DATA_MENOR_IGUAL_DT_FIN_DT_INI_DT_FIN","2","DT_FIN",""
"E200","DT_INI","REGRA_DATA_VALIDA_A4E5V1","0","",""
"E200","DT_FIN","REGRA_DATA_VALIDA_A4E5V1","0","",""
"E210","","REGRA_ICMS_REC_ST_E250","6","","A soma dos valores das obrigações do ICMS ST a recolher (VL_OR dos Registros E250) deve ser igual ao VL_ICMS_RECOL_ST + DEB_ESP_ST do Registro E210"
"E210","","REGRA_VL_RETENCAO_ST_E210_A18E1V1","6","",""
"E210","","REGRA_VL_OUT_CRED_ST_E210_A7E2V1","6","",""
"E210","","REGRA_VL_DEVOL_ST_E210_A7E2V1","6","",""
"E210","","REGRA_VL_AJ_CREDITOS_ST_E210_17001_V1","6","","O valor deve ser igual à soma do ICMS_ST dos registros C197, C597, C857, C897 e D197, quando os ajustes (provenientes de documento fiscal) referirem-se a créditos por entrada, outros créditos e estornos de débito."
"E210","","REGRA_VL_OUT_DEB_ST_E210","6","","O valor deve corresponder à soma dos valores de ajustes do registro E220, quando o ajuste for referente a outros débitos e estorno de créditos."
"E210","","REGRA_VL_AJ_DEBITOS_ST_E210_14001_V1","6","","O valor deve ser igual à soma do ICMS_ST dos registros C197, C597 e D197, quando os ajustes (provenientes de documento fiscal) referirem-se a débitos por saídas, outros débitos e estornos de crédito."
"E210","","REGRA_DEDUCOES_ST_17001_V1","6","","O valor deve ser igual à soma do ICMS_ST dos registros C197, C597, C857, C897 e D197, quando a dedução for proveniente de documento fiscal , mais a soma das deduções do registro E220."
"E210","","REGRA_RESSARC_ST_E210_A7E2V1","6","",""
"E210","","REGRA_DEB_ESP_ST_E210_17001_V1","6","","O valor deve ser igual à soma do campo VL_ICMS_ST dos registros analíticos para todos os documentos extemporâneos, mais a soma dos ajustes realizados no documento fiscal (C197, C597, C857, C897 e D197), mais os ajustes realizados na apuração (E220)."
"E210","VL_SLD_DEV_ANT_ST","REGRA_SLD_DEVEDOR_ST_E210","2","VL_RETENCAO_ST;VL_OUT_DEB_ST;VL_AJ_DEBITOS_ST;VL_SLD_CRED_ANT_ST;VL_DEVOL_ST;VL_RESSARC_ST;VL_OUT_CRED_ST;VL_AJ_CREDITOS_ST","Saldo devedor de ICMS ST apurado incorretamente."
"E210","VL_SLD_CRED_ST_TRANSPORTAR","REGRA_SLD_CREDOR_ST_E210_A7E2V1","2","VL_SLD_CRED_ANT_ST;VL_DEVOL_ST;VL_RESSARC_ST;VL_OUT_CRED_ST;VL_AJ_CREDITOS_ST;VL_RETENCAO_ST;VL_OUT_DEB_ST;VL_AJ_DEBITOS_ST",""
"E210","VL_ICMS_RECOL_ST","REGRA_ICMS_ST_RECOLHER_A7E2V1","2","VL_SLD_DEV_ANT_ST;VL_DEDUCOES_ST","O valor do ICMS_ST a recolher deve corresponder ao valor do saldo apurado menos as deduções,  caso o resultado seja maior que zero; ou ZERO, caso contrário."
"E210","VL_DEDUCOES_ST","REGRA_VALIDA_VL_DEDUCOES_ST_E210","2","VL_SLD_DEV_ANT_ST","O valor informado neste campo é maior que o valor total do saldo devedor antes das deduções (VL_SLD_DEV_ANT_ST) do Registro E210."
"E220","","REGRA_UF_COD_AJ_APUR_ST","6","",""
"E220","VL_AJ_APUR","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"E240","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"E240","","REGRA_EXISTE_COD_PART_V2","6","",""
"E240","CHV_DOCE","REGRA_OBRIGATORIO_CHV_NFE_CTE_DOCE_V6","2","COD_MOD",""
"E240","CHV_DOCE","REGRA_PREENCHER_CHV_NFE_CTE_DOCE_V4","2","COD_MOD",""
"E240","CHV_DOCE","REGRA_VALIDA_CHV_NFE_CTE","2","",""
"E240","CHV_DOCE","REGRA_COMPARA_NUM_DOC_NFE_CTE","2","NUM_DOC",""
"E240","CHV_DOCE","REGRA_COMPARA_CODIGO_MODELO","2","","O modelo da chave do documento eletrônico não confere com o modelo do documento."
"E240","","REGRA_VALIDA_SERIE_CHAVE","2","","O campo série que compõe a chave do documento fiscal eletrônico deverá ser igual ao campo Série informado no registro.##MSG_VALIDA_SERIE_CHAVE_RESUMO"
"E240","NUM_DOC","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"E240","DT_DOC","REGRA_DATA_VALIDA_A4E5V1","0","",""
"E240","DT_DOC","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"E250","NUM_PROC","REGRA_PREENCHE_NUM_PROC","2","IND_PROC;PROC","Se for preenchido o número do processo ou ato concessório (NUM_PROC) deverão também estar preenchidos os campos Indicador da origem do processo (IND_PROC) e Descrição resumida do processo (PROC). Caso contráiro, nenhum dos campos deverão ser preenchidos."
"E250","MES_REF","REGRA_MES_ANO_VALIDO","2","","Mês/Ano inválido. Utilizar o formato ""mmaaaa""."
"E250","COD_OR","REGRA_COD_OR_E116_E250","2","",""
"E250","DT_VCTO","REGRA_DATA_VALIDA_A4E5V1","0","",""
"E250","DT_VCTO","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"E250","MES_REF","REGRA_VALIDA_MES_REF","1","","Atenção: Informado mês de referência inferior a janeiro de 2000."
"E250","MES_REF","REGRA_MES_REF_MENOR_DT_INI_0000","1","",""
"E300","","REGRA_DUPLICIDADE_NO_REGISTRO_E100_CAMPOS_UF_INTERVALO_DATA_A9E1V1","6","",""
"E300","DT_INI","REGRA_DATA_ENTRE_DT_INI_DT_FIN_0000_DT_INI","2","",""
"E300","DT_FIN","REGRA_DATA_ENTRE_DT_INI_DT_FIN_0000_DT_FIN","2","",""
"E300","DT_INI","REGRA_DATA_MENOR_IGUAL_DT_FIN_DT_INI_DT_FIN","2","DT_FIN",""
"E300","","REGRA_OBRIGATORIO_E300_14001_V1","6","",""
"E300","","REGRA_ABRANGER_PERIODO_E300","6","","Os períodos informados no registro E300 deverão abranger todo o período da escrituração."
"E300","DT_INI","REGRA_DATA_VALIDA_A4E5V1","0","",""
"E300","DT_FIN","REGRA_DATA_VALIDA_A4E5V1","0","",""
"E310","","REGRA_VALIDA_VL_TOT_DEBITOS_DIFAL_12001_V1","6","",""
"E310","","REGRA_VL_TOT_CREDITOS_DIFAL_12001_V1","6","",""
"E310","","REGRA_DEB_ESP_DIFAL_12001_V1","6","",""
"E310","","REGRA_DEB_ESP_FCP_12001_V1","6","",""
"E310","","REGRA_VL_TOT_DEB_FCP_14002_V1","6","",""
"E310","","REGRA_VL_TOT_CRED_FCP_12001_V1","6","",""
"E310","","REGRA_VL_OUT_CRED_DIFAL","6","","O valor informado deve corresponder ao somatório do campo VL_AJ_APUR dos registros E311 quando o campo COD_AJ_APUR possuir o terceiro caractere igual a '2' e o quarto caractere igual a '2' ou '3'."
"E310","","REGRA_VL_OUT_CRED_FCP","6","","O valor informado deve ser a soma dos valores informados no registro E311 cujo terceira caractere seja igual a 3 e o quarto caractere igual a 2 ou 3."
"E310","","REGRA_VL_OUT_DEB_DIFAL","6","","O valor desse campo deve ser igual ao somatório dos campos VL_AJ_APUR dos registros filhos E311, quando o campo COD_AJ_APUR possuir o terceiro caractere  igual a '2' e o quarto igual a '0' ou '1'."
"E310","","REGRA_VL_OUT_DEB_FCP","6","","O valor informado deve ser a soma dos valores informados no registro E311 cujo terceira caractere seja igual a 3 e o quarto caractere igual a 0 ou 1."
"E310","","REGRA_VL_DEDUCOES_DIFAL","6","","O valor informado no campo deve corresponder ao somatório do campo VL_AJ_APUR dos registros E311, quando o campo COD_AJ_APUR possuir o terceiro caractere igual a '2' e o quarto caractere igual a '4'."
"E310","","REGRA_VL_DEDUCOES_FCP","6","","O valor informado deve ser a soma dos valores informados no registro E311 cujo terceira caractere seja igual a 3 e o quarto caractere igual a 4."
"E310","","REGRA_DIFAL_RECOL_E316_V2","6","","A soma dos campos VL_RECOL_DIFAL, DEB_ESP_DIFAL, VL_RECOL_FCP e DEB_ESP_FCP  deve ser igual a soma do campo VL_OR dos Registros filhos E316."
"E310","VL_SLD_DEV_ANT_DIFAL","REGRA_VL_SLD_DEV_ANT_DIFAL_V2","1","VL_TOT_DEBITOS_DIFAL;VL_OUT_DEB_DIFAL;VL_SLD_CRED_ANT_DIFAL;VL_TOT_CREDITOS_DIFAL;VL_OUT_CRED_DIFAL","O campo deve ser igual a  (VL_TOT_DEBITOS_DIFAL + VL_OUT_DEB_DIFAL ) menos (VL_SLD_CRED_ANT_DIFAL + VL_TOT_CREDITOS_DIFAL + VL_OUT_CRED_DIFAL) se o resultado dessa operação for maior ou igual a ZERO. Caso contrário, o campo deve ser igual a ZERO."
"E310","VL_DEDUCOES_DIFAL","REGRA_VALIDA_VL_DEDUCOES_DIFAL_E310","1","VL_SLD_DEV_ANT_DIFAL","O valor informado neste campo é maior que o valor do saldo devedor apurado (VL_SLD_DEV_ANT_DIFAL) do Registro E310."
"E310","VL_RECOL","REGRA_ICMS_DIFAL_RECOL","1","VL_SLD_DEV_ANT_DIFAL;VL_DEDUCOES_DIFAL","O campo deve ser igual a (VL_SLD_DEV_ANT_DIFAL menos VL_DEDUCOES_DIFAL) se o resultado for maior ou igual a ZERO, senão o campo deverá ser igual a ZERO."
"E310","VL_SLD_CRED_TRANSPORTAR","REGRA_VL_SLD_CRED_TRANSPORTAR_V2","1","VL_SLD_CRED_ANT_DIFAL;VL_TOT_CREDITOS_DIFAL;VL_OUT_CRED_DIFAL;VL_TOT_DEBITOS_DIFAL;VL_OUT_DEB_DIFAL","O campo deve ser igual a (VL_SLD_CRED_ANT_DIFAL + VL_TOT_CREDITOS_DIFAL + VL_OUT_CRED_DIFAL) menos (VL_TOT_DEBITOS_DIFAL+ VL_OUT_DEB_DIFAL) se o resultado for maior ou igual a ZERO. Caso contrário, o campo deve ser igual a ZERO."
"E310","VL_SLD_DEV_ANT_FCP","REGRA_VL_SLD_DEV_ANT_FCP","1","VL_TOT_DEB_FCP;VL_OUT_DEB_FCP;VL_SLD_CRED_ANT_FCP;VL_TOT_CRED_FCP","O valor informado nesse campos deve ser igual aos débitos relacionados ao FCP menos os seus créditos. Se o resultado for um valor negativo, informar zero."
"E310","VL_DEDUCOES_FCP","REGRA_VALIDA_VL_DEDUCOES_FCP_E310","1","VL_SLD_DEV_ANT_DIFAL","O valor informado neste campo é maior que o valor do saldo devedor apurado (VL_SLD_DEV_ANT_FCP) do Registro E310."
"E310","VL_RECOL_FCP","REGRA_ICMS_FCP_RECOL","1","VL_SLD_DEV_ANT_FCP;VL_DEDUCOES_FCP","O valor informado nesse campos deve ser o saldo devedor anterior do FCP menos as suas deduçoe. Se o resultado for um valor negativo, informar zero."
"E310","VL_SLD_CRED_TRANSPORTAR_FCP","REGRA_VL_SLD_CRED_TRANSPORTAR_FCP","1","VL_SLD_CRED_ANT_FCP;VL_TOT_CRED_FCP;VL_OUT_CRED_FCP;VL_TOT_DEB_FCP;VL_OUT_DEB_FCP","O valor informado nesse campo deve seri igual as créditos relacionados a FCP menos os seus débitos. Se o resultado for um valor negativo, informar zero."
"E311","","REGRA_UF_COD_AJ_APUR_DIFAL","6","",""
"E311","VL_AJ_APUR","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"E313","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"E313","","REGRA_EXISTE_COD_PART_V2","6","",""
"E313","","REGRA_EXISTE_COD_MOD","3","","Modelo inválido. Utilizar código da ""Tabela de Documentos Fiscais do ICMS""."
"E313","CHV_DOCE","REGRA_OBRIGATORIO_CHV_NFE_CTE_DOCE_V6","2","COD_MOD",""
"E313","CHV_DOCE","REGRA_PREENCHER_CHV_NFE_CTE_DOCE_V4","2","COD_MOD",""
"E313","CHV_DOCE","REGRA_VALIDA_CHV_NFE_CTE","2","",""
"E313","CHV_DOCE","REGRA_COMPARA_NUM_DOC_NFE_CTE","2","NUM_DOC",""
"E313","CHV_DOCE","REGRA_COMPARA_CODIGO_MODELO","2","","O modelo da chave do documento eletrônico não confere com o modelo do documento."
"E313","","REGRA_VALIDA_SERIE_CHAVE","2","","O campo série que compõe a chave do documento fiscal eletrônico deverá ser igual ao campo Série informado no registro.##MSG_VALIDA_SERIE_CHAVE_RESUMO"
"E313","NUM_DOC","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"E313","DT_DOC","REGRA_DATA_VALIDA_A4E5V1","0","",""
"E313","DT_DOC","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"E316","NUM_PROC","REGRA_PREENCHE_NUM_PROC","2","IND_PROC;PROC","Se for preenchido o número do processo ou ato concessório (NUM_PROC) deverão também estar preenchidos os campos Indicador da origem do processo (IND_PROC) e Descrição resumida do processo (PROC). Caso contráiro, nenhum dos campos deverão ser preenchidos."
"E316","MES_REF","REGRA_MES_ANO_VALIDO","2","","Mês/Ano inválido. Utilizar o formato ""mmaaaa""."
"E316","DT_VCTO","REGRA_DATA_VALIDA_A4E5V1","0","",""
"E316","DT_VCTO","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"E316","MES_REF","REGRA_VALIDA_MES_REF","1","","Atenção: Informado mês de referência inferior a janeiro de 2000."
"E316","MES_REF","REGRA_MES_REF_MENOR_DT_INI_0000","1","",""
"E500","DT_INI","REGRA_DATA_ENTRE_DT_INI_DT_FIN_0000_DT_INI","2","",""
"E500","DT_FIN","REGRA_DATA_ENTRE_DT_INI_DT_FIN_0000_DT_FIN","2","",""
"E500","","REGRA_ABRANGER_PERIODO_ICMS_IPI","6","",""
"E500","","REGRA_REGISTRO_OBRIGATORIO_E510","6","",""
"E500","DT_INI","REGRA_DATA_VALIDA_A4E5V1","0","",""
"E500","DT_FIN","REGRA_DATA_VALIDA_A4E5V1","0","",""
"E520","","REGRA_DEBITOS_IPI","6","","Valor informado de débitos não confere com o informado no Registro E510 quando CFOP iniciar por ""5"" ou ""6""."
"E520","","REGRA_CREDITOS_IPI","6","","Valor informado de créditos não confere com o informado no Registro E510 quando CFOP iniciar por ""1"", ""2"" ou ""3""."
"E520","","REGRA_DEBITOS_IPI_DOCS_A11E2V1","6","",""
"E520","","REGRA_CREDITOS_IPI_DOCS_A11E2V1","6","",""
"E520","","REGRA_VL_OD_IPI","6","","Valor de ajuste ""Outros Débitos"" não confere com Registro E530."
"E520","","REGRA_VL_OC_IPI","6","","Valor de ajuste ""Outros Créditos"" não confere com Registro E530."
"E520","VL_SC_IPI","REGRA_VL_SC_IPI","2","VL_SD_ANT_IPI;VL_CRED_IPI;VL_OC_IPI;VL_DEB_IPI;VL_OD_IPI;VL_SD_IPI","Saldo credor de IPI apurado incorretamente."
"E520","VL_SD_IPI","REGRA_VL_SD_IPI","2","VL_SD_ANT_IPI;VL_CRED_IPI;VL_OC_IPI;VL_DEB_IPI;VL_OD_IPI;VL_SC_IPI","Saldo devedor de IPI apurado incorretamente."
"E530","","REGRA_VALIDA_VJ_AJ_E530","6","",""
"E530","VL_AJ","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"E530","COD_AJ","REGRA_VALIDA_COD_AJ_IPI_E530","1","","Se o campo IND_AJ for igual a '0', os valores possíveis para o campo COD_AJ deverão iniciar com o número '1'. Se o campo IND_AJ for igual a '1', então os valores possíveis para o campo COD_AJ deverão iniciar com o número '0'."
"E531","","REGRA_OBRIGATORIO_E531","6","","Registro E531 obrigatório para Indicador da origem igual a documento fiscal (3)."
"E531","CHV_NFE","REGRA_VALIDA_CHV_NFE_CTE","2","",""
"E531","","REGRA_VALIDA_SERIE_CHAVE","2","","O campo série que compõe a chave do documento fiscal eletrônico deverá ser igual ao campo Série informado no registro.##MSG_VALIDA_SERIE_CHAVE_RESUMO"
"E531","CHV_NFE","REGRA_OBRIGATORIO_CHV_NFE_CTE_A13E1V2","2","COD_MOD",""
"E531","CHV_NFE","REGRA_COMPARA_CODIGO_MODELO","2","","O modelo da chave do documento eletrônico não confere com o modelo do documento."
"E531","CHV_NFE","REGRA_COMPARA_NUM_DOC_NFE_CTE","2","NUM_DOC",""
"E531","","REGRA_EXISTE_COD_MOD","3","","Modelo inválido. Utilizar código da ""Tabela de Documentos Fiscais do ICMS""."
"E531","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"E531","","REGRA_EXISTE_COD_PART_V2","6","",""
"E531","","REGRA_NAO_INFORMAR_E531","6","",""
"E531","NUM_DOC","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"E531","DT_DOC","REGRA_DATA_VALIDA_A4E5V1","0","",""
"E531","DT_DOC","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"E990","","REGRA_QTD_LIN_BLOCOE","0","","Quantidade de linhas do bloco E informada não confere com a esperada pelo sistema."
"E990","","REGRA_BLOCO_COM_SEM_MOVIMENTO","0","",""
"G110","DT_INI","REGRA_DATA_MENOR_IGUAL_DT_FIN_DT_INI_DT_FIN","2","DT_FIN",""
"G110","","REGRA_SALDO_INICIAL_G125","6","",""
"G110","","REGRA_SAIDA_DO_BEM_G125","6","",""
"G110","IND_PER_SAI","REGRA_IND_PER_SAI_EXP_A4E3V1","2","VL_TRIB_EXP;VL_TOTAL",""
"G110","ICMS_APROP","REGRA_ICMS_APROP","2","SOM_PARC;IND_PER_SAI","O valor da parcela do ICMS a ser apropriada (ICMS_APROP) deve ser igual à multiplicação do campo SOM_PARC pelo campo IND_PER_SAI."
"G110","VL_TRIB_EXP","REGRA_VL_TRIB_EXP","2","VL_TOTAL","O valor do somatório das saídas tributadas e saídas para exportação (VL_TRIB_EXP) deve ser menor ou igual ao valor total de saídas (VL_TOTAL)."
"G110","","REGRA_EXISTE_PERIODO_E100","6","","O período informado(DT_IN e DT_FIN) deve ser o mesmo em um dos registros E100."
"G110","","REGRA_SALDO_IN_ICMS","6","","O valor do Saldo inicial de ICMS do CIAP deve ser igual a soma dos valores do ICMS da Operação Própria, da Operação por Substiuição Tributária, sobre Frete e Diferencial de Aliquota( VL_IMOB_ICMS_OP + VL_IMOB_ICMS_OP_ST + VL_IMOB_ICMS_OP_FRT + VL_IMOB_ICMS_DIF ) do Registro G125 com tipo de movimentação (TIPO_MOV) igual a ""SI""."
"G110","","REGRA_SOM_ICMS_OC","6","","O valor de outras parcelas a ser apropriada na Apuração deve ser igual a soma dos valores das parcelas apropriadas de ICMS (VL_PARC_APRO do Registro G126)."
"G110","","REGRA_SOM_PARC","6","","O valor do somatório das parcelas do ICMS (SOM_PARC) do Registro G110 deve ser igual à soma dos valores das parcelas de ICMS passível de apropriação (VL_PARC_PASS) do Registro G125."
"G110","DT_INI","REGRA_DATA_VALIDA_A4E5V1","0","",""
"G110","DT_INI","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"G110","DT_FIN","REGRA_DATA_VALIDA_A4E5V1","0","",""
"G110","DT_FIN","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"G125","","REGRA_EXISTE_COD_IND_BEM","6","","Código do bem inválido. Informar código no ""Registro 0300"" antes de utilizá-lo."
"G125","","REGRA_MOVIMENTACAO_BEM_V2","6","",""
"G125","","REGRA_REGISTRO_OBRIGATORIO_G130_4002","6","",""
"G125","NUM_PARC","REGRA_OBRIGATORIEDADE_NUM_PARC","2","VL_PARC_PASS","Campo obrigatório quando o conteúdo do campo VL_PARC_PASS  for maior que Zero."
